session_id,target
116,0.0008125972846978752
117,0.0014490049712126889
118,0.004409192612210508
119,0.009803031537650709
120,0.0001470470753579861
121,3.890946202513039e-05
122,0.00011074618776520712
123,0.0002836192803561664
124,2.308988781246106e-05
125,0.0016321300462215466
126,4.57107654778121e-07
127,5.225636896040095e-09
128,0.00035469168015305825
129,0.003023301525697462
130,0.0012010962565381247
131,0.013181947153568949
132,0.0005479201522935164
133,0.0008457434343211518
134,1.5117338577092569e-06
135,6.041997789058378e-06
136,3.21648222827176e-05
137,0.00032220952853057657
138,0.0016289271894256113
139,8.236558452606003e-07
140,0.0005441340316259479
141,3.2391178002225095e-09
142,0.00030228453413115705
143,0.00029820114477264
144,0.0007737821975326292
145,4.809310211954747e-09
146,0.01146507153534876
147,0.0003666201895034487
148,0.0005003405964876995
149,0.00038878723726781697
150,0.06116754731766922
151,6.870711122029018e-06
152,0.029653105300259167
153,0.0016343914491377608
154,0.0025931612157893036
155,1.5613278317074815e-05
156,7.602348992865933e-05
157,7.628415082710508e-05
158,3.21648222827176e-05
159,1.4056836069928568e-06
160,0.00011074618776520712
161,0.0011892708331634587
162,5.235325443498963e-05
163,0.00012425557922469423
164,0.0010183460463460087
165,6.562219817783898e-08
166,2.2391032464518493e-05
167,0.003675451157548707
168,0.00038878723726781697
169,0.000392470121555291
170,0.0002097049005595218
171,0.0007316540470330434
172,0.0001409455702814895
173,5.46165719283071e-05
174,0.00020263527575439816
175,0.13205800629353773
176,0.0005838617576471784
177,0.005364690409946547
178,2.2694750010837224e-07
179,2.066614677363692e-05
180,0.00010134574248466885
181,0.000711463392368869
182,0.052271893469994904
183,0.0001297323679897371
184,7.354651978963379e-06
185,0.0002488921513792664
186,3.4208445568111305e-05
187,1.9506188950914173e-06
188,8.761542732305357e-07
189,0.0010203836495764724
190,1.2430470103857712e-05
191,0.0003205989794672379
192,0.0003562109149031804
193,0.0006429387879930239
194,0.02944634794890985
195,0.0003304647850022662
196,3.52293866688973e-09
197,0.00023054444125768142
198,0.0013926198840060456
199,0.004435684892504271
200,8.141217770709472e-06
201,8.730798043335787e-06
202,0.022755865655591824
203,4.57107654778121e-07
204,0.0020706143577434106
205,0.001965933114307938
206,7.232012624983698e-10
207,3.113676289443543e-05
208,0.05696701055469597
209,1.0599725528901314e-05
210,0.0017714014856366734
211,0.0003474407088951988
212,0.00857590277003205
213,3.86640262342916e-05
214,0.018069936958841185
215,0.055407083370037566
216,0.001460031613469222
217,0.02212796343400069
218,0.000392470121555291
219,0.004708481466664853
220,0.0003848270115247166
221,0.0005672599376508887
222,0.00032518395083232015
223,0.016078843425660974
224,0.000392470121555291
225,0.031206477317915326
226,0.002919531871439372
227,0.0004357875473527267
228,2.3919661453298187e-05
229,9.7815423838416e-05
230,0.0003121708806506632
231,1.9938837012966688e-06
232,9.046602453906147e-05
233,3.198924271239121e-05
234,0.0046830631448069905
235,2.0656074348291606e-05
236,0.004189908832413327
237,0.00040346203105923764
238,0.0003985172866648989
239,0.00011074618776520712
240,0.002826784775384971
241,7.354651978963379e-06
242,6.076582854372002e-08
243,1.9587230395320956e-08
244,6.422549464607666e-05
245,4.6650359930092454e-05
246,1.5164160713329705e-06
247,0.044470558983892995
248,9.655522242633362e-05
249,1.975740648268503e-06
250,8.13950301842265e-05
251,0.0786332589255338
252,0.00015848153516152968
253,2.979329566887184e-05
254,0.031206477317915326
255,6.840066887618341e-05
256,1.006121892118037e-09
257,0.002410958185168307
258,0.003927856685368709
259,0.0012168911574960135
260,0.02642409052033918
261,3.769928168367874e-05
262,0.05696701055469597
263,6.409919599299775e-05
264,0.00038878723726781697
265,0.0006620526507265152
266,1.693479405774028e-06
267,5.705619315005904e-13
268,1.1117071526355324e-05
269,0.0002240346000462663
270,9.935396230684696e-05
271,1.4151575026026915e-05
272,0.0004230113006629248
273,2.660575982824632e-05
274,0.0007831762246001011
275,0.0015709696622088784
276,4.0901311945076654e-08
277,0.00036702389484265024
278,0.009332031786103062
279,9.94307861239775e-06
280,0.0007163526541149965
281,7.86501122848881e-06
282,0.00038955818787838215
283,0.0005766069213472642
284,4.865565245910135e-06
285,3.828103375701895e-05
286,7.708383920023659e-10
287,0.0003235872944309764
288,1.6371305086753748e-06
289,0.00019254338590802425
290,7.065210686757348e-06
291,0.06416315272058647
292,0.0003449748572634059
293,0.001309985989033085
294,3.0229937955516185e-05
295,8.281551196869457e-05
296,8.912607752428765e-05
297,5.513117589008574e-05
298,4.551989199346121e-08
299,2.137443357404988e-07
300,8.888860103079976e-05
301,7.065210686757348e-06
302,1.007887235575734e-05
303,8.323486203001809e-08
304,0.012780081550148585
305,0.06445339608227477
306,5.2976684061582284e-05
307,0.0009278970669658885
308,0.0012372212358741587
309,0.0006019648472619699
310,5.2592429639147725e-05
311,0.0018016424154064666
312,0.007313992260722787
313,0.00570491921261597
314,5.991243407421898e-05
315,1.0681015684470553e-05
316,1.7267908140950206e-06
317,0.0013041385449540578
318,6.0596133679911616e-05
319,3.0561834800068564e-05
320,1.3388573328854982e-06
321,0.0012904516106374548
322,9.271464760790658e-05
323,9.031978367056788e-05
324,0.009253545022788873
325,0.006290138153389711
326,0.002002579230229673
327,4.493079613354743e-05
328,0.0024159249232868366
329,0.00011074618776520712
330,1.1195335781148294e-05
331,0.012737103242336685
332,0.012876703361102094
333,0.18691978259874137
334,1.896606700030302e-05
335,0.00017309916921932206
336,0.0010185799661250757
337,0.02242595461012682
338,0.012515334316026517
339,2.823511076585867e-05
340,0.0014441487691262043
341,6.30496660378243e-06
342,0.0016365132339832787
343,0.0005333102505582806
344,0.003721113382817519
345,0.0009387782259615788
346,0.002557031429340079
347,0.41074831307128146
348,2.2002210262924544e-05
349,6.702983703220887e-07
350,0.003421922736779702
351,0.000339600973065379
352,0.014516330174197753
353,0.01439236925423869
354,0.00020024021091314558
355,0.0026237455838273816
356,0.002260327486946258
357,4.1194756899456115e-05
358,4.809310211954747e-09
359,0.044470558983892995
360,5.042740098875382e-06
361,0.07007592629846783
362,0.03878261863771837
363,0.00095897629397571
364,0.026195087233009513
365,3.1182607025520984e-09
366,3.1108428391840924e-09
367,2.7380123907568632e-08
368,0.0018630423757246153
369,0.0021433172238325545
370,0.00014856731601685548
371,0.0005479201522935164
372,1.0566104968726318e-05
373,7.75985613554982e-08
374,4.236833272767865e-09
375,0.0005304189729772428
376,0.001124907719339194
377,6.521367500943578e-05
378,1.7866723996231364e-08
379,1.946097867313178e-05
380,0.00035469168015305825
381,0.00017309916921932206
382,0.0011915573467585188
383,2.9737034645974855e-06
384,0.000553427553807289
385,0.0005715102422559073
386,7.494605858071201e-05
387,0.00029139984957063023
388,0.0007617383060198245
389,4.1043530495705734e-05
390,0.00038392877463897505
391,5.684925707039837e-07
392,0.00013155892881709273
393,0.0005479201522935164
394,3.1421932289202735e-06
395,0.00014442230566163853
396,8.501606765396395e-05
397,1.90774735135068e-06
398,9.031606354141595e-05
399,1.0232241541123414e-08
400,1.1141165559194316e-05
401,3.027518142465764e-08
402,2.3965932710478986e-05
403,1.3383259653046059e-05
404,0.08808484350818604
405,5.5199972915767086e-05
406,0.008491772949400372
407,0.0008422983718814889
408,3.1421932289202735e-06
409,0.0009622928586249875
410,2.3275800891873572e-05
411,1.878101588723911e-05
412,0.0005363618781574518
413,0.0004027791002217542
414,2.0223975693774076e-08
415,1.952383626271181e-09
416,0.0012651335695307237
417,0.0011085049734048675
418,4.1472326656364025e-08
419,1.5776679566473455e-07
420,0.00019304885264736642
421,0.000791530461155721
422,0.0005479201522935164
423,3.38664435826789e-08
424,0.0001603423721703403
425,1.195822734290595e-08
426,0.9095864961464889
427,3.218874976962392e-06
428,1.903567494683398e-09
429,0.07643800833454101
430,0.00011074618776520712
431,7.354651978963379e-06
432,0.0033193701170005996
433,1.943922503736044e-06
434,0.00027778967428992784
435,0.00018756855472927902
436,0.00016086062283871648
437,0.001713695213100754
438,0.0014502981006460902
439,0.0014384139957113987
440,1.7991955370874676e-09
441,0.00037167851423069857
442,0.0008269651706514413
443,2.964725886674697e-05
444,0.00024175326173681076
445,0.004889323947703675
446,0.0006418155247970218
447,3.2476356286762115e-06
448,0.020610049182279724
449,0.005512922423705451
450,5.156926000784704e-05
451,0.00023623971234015758
452,0.0006884791524368667
453,8.124870345058151e-05
454,3.7068515781812e-08
455,0.0001389589956940372
456,3.6646374592019954e-06
457,0.00047647146405693655
458,3.8049162652641174e-05
459,0.0004991645026908326
460,0.07254216464810104
461,0.00035469168015305825
462,1.4113672888752015e-06
463,2.1447256773244367e-07
464,0.00027398296217041526
465,0.0014620846608930996
466,1.946097867313178e-05
467,9.986234981955658e-05
468,1.270615882093652e-05
469,0.003779005060766028
470,0.005155367469052134
471,0.006549842050524854
472,2.0579669010843395e-08
473,0.000392470121555291
474,3.3958001655967594e-07
475,0.012822878635137315
476,2.2569720868024018e-08
477,0.0006185632099064785
478,6.55960957512358e-05
479,0.24786151562587364
480,8.664860598500637e-06
481,0.0029041029389444057
482,0.008328712094661746
483,0.001983497569902939
484,0.0005198690353865878
485,0.004874413109478387
486,2.6938465386252134e-05
487,0.0008791972559094562
488,4.1990320755914596e-05
489,0.00022821163927718054
490,3.1576971594288653e-07
491,0.0018777206948783225
492,0.0002799030317554652
493,0.00017309916921932206
494,4.7779740002551614e-06
495,1.845114732107043e-05
496,0.021726736084340628
497,0.00022439104002725324
498,0.0010157379014322607
499,1.3675917631576604e-13
500,0.0008146758260540022
501,0.08466355317585265
502,0.0541024319246872
503,0.019169987709226163
504,0.0003247254433710819
505,7.475452826479069e-05
506,5.725362680406842e-06
507,0.0007624680849264563
508,0.00012992087641641484
509,3.7501071754032116e-06
510,0.0008712115651609115
511,1.7991955370874676e-09
512,6.339941790616118e-05
513,1.922213434052531e-06
514,0.005340358801754819
515,0.007164638620241706
516,0.0038113091581502916
517,0.005296033115919569
518,2.296180231448354e-05
519,0.025767152640226002
520,0.00022850715837392164
521,0.060815416166087176
522,0.06417340235414007
523,2.0427390044977746e-06
524,0.0005102752202934847
525,0.07007592629846783
526,5.6299281944486764e-05
527,0.00039609826708768075
528,0.008156138144678426
529,0.003591227052736592
530,3.218874976962392e-06
531,0.00010447262263949373
532,0.005630142329062591
533,4.809310211954747e-09
534,0.015130449010582955
535,2.0859543104376544e-08
536,0.05369284516341029
537,0.00011740354960500727
538,0.002754375580280309
539,0.0003473052953295624
540,3.0824494707849797e-06
541,0.00015195124402247136
542,0.0072958201815658055
543,0.0003140658757893504
544,0.006732404435677095
545,2.2452692992409125e-05
546,0.00024287979140576134
547,0.0014082447528022469
548,2.3539120497694515e-06
549,0.0009006537744798985
550,8.807720496294017e-05
551,0.012055243711008122
552,0.2303255287110468
553,2.9679433534500583e-08
554,2.583575238614932e-06
555,1.4634373551480542e-07
556,0.004238109596263795
557,0.0032497550429822684
558,3.253509983115731e-05
559,1.5218126220765968e-05
560,0.019013046860504795
561,3.266581630961836e-05
562,0.000711891198343765
563,0.0014591409641924848
564,0.00013613778580705502
565,0.0003581130399577093
566,4.0228807735397856e-05
567,9.578060967286086e-05
568,0.001122410719601279
569,0.00038125322156712214
570,0.002562214916821596
571,0.0002448792297318219
572,0.0786332589255338
573,1.22930166457822e-07
574,2.5714474322481514e-05
575,4.809310211954747e-09
576,0.0008978603678879922
577,0.0047065286976054515
578,2.3848239124459976e-07
579,3.424037628753595e-05
580,3.208274352382852e-05
581,0.0033417109717721314
582,3.899474308418083e-06
583,0.00033280342811121044
584,0.08044680997045525
585,2.3756863218385916e-05
586,0.012467128499012195
587,0.00045589574107965684
588,0.00030004381216296855
589,0.02532083070739867
590,2.3848239124459976e-07
591,1.8589561261559043e-05
592,4.809310211954747e-09
593,1.0537591703463845e-09
594,2.240236068018129e-06
595,0.00011672477326855954
596,0.0009327798588721408
597,0.00017296035895526154
598,3.218874976962392e-06
599,3.890838607698964e-06
600,0.001859346235610866
601,0.00034399110778247585
602,0.014531570750486627
603,4.100334839435293e-06
604,1.1117071526355324e-05
605,0.0029552924654812976
606,0.0014997155814170495
607,0.0005787261459795123
608,0.00011975028502164994
609,0.00019502768087400953
610,2.2350029667085713e-07
611,0.0016705210915685265
612,0.018004191100065754
613,8.761542732305357e-07
614,0.0001878125227117423
615,4.122957638673216e-05
616,4.120835331061898e-05
617,2.9340982941241822e-05
618,9.289892317695579e-06
619,0.0002495703649651283
620,0.062404360182533876
621,0.0004192144134334811
622,0.1877530322700386
623,0.00012058487573380306
624,4.809310211954747e-09
625,0.03454794010629184
626,0.0009876317404982511
627,2.8825630404434403e-06
628,5.611879118120752e-10
629,1.7463868285517883e-05
630,8.761542732305357e-07
631,8.941665812937967e-06
632,0.0005019951967895657
633,0.018760609649029793
634,0.0004785557167437719
635,1.22930166457822e-07
636,0.002097389726319958
637,4.758244630655541e-05
638,0.000392470121555291
639,2.0223975693774076e-08
640,2.4928703300900486e-08
641,8.83405165308809e-05
642,0.0012106202899209834
643,0.030535250594813764
644,0.001008284251287044
645,0.09121107580314396
646,0.00020781872689399012
647,0.00014795699864443617
648,2.087420901977642e-05
649,0.00019873662301831627
650,0.000612407639908432
651,0.0022376875336384094
652,0.07554190925067443
653,0.00027058287615426855
654,2.0656074348291606e-05
655,0.00780205923276458
656,0.022610416718129
657,7.3643598329103695e-09
658,3.480611858291434e-05
659,0.00010467600106311086
660,0.00012525908788670203
661,6.53403686830839e-06
662,1.7668811119670545e-08
663,2.4604469457213765e-07
664,0.00019124465257198565
665,1.3138870017814764e-06
666,0.0012379642224787126
667,0.019858914117299
668,0.04447609850444618
669,5.547950502119362e-05
670,4.827041505979389e-06
671,0.00585332066271723
672,0.041796577653404464
673,0.05696701055469597
674,0.0005022070001810331
675,0.004311118208844417
676,0.00447245657690469
677,0.005495452317175286
678,0.018107305049817078
679,2.4314796969611036e-08
680,0.005170802739008543
681,0.000765834116027249
682,4.827041505979389e-06
683,0.0005479201522935164
684,0.0811810130994136
685,0.00011074618776520712
686,0.011537437944203525
687,0.00011074618776520712
688,0.02999947996853851
689,0.011675483974553218
690,0.01677890989739075
691,2.1864570504896023e-05
692,7.354651978963379e-06
693,0.0014131355939718847
694,9.020111466547925e-05
695,0.0001052603717529896
696,9.492799910677713e-06
697,0.0003033230708823231
698,0.000392470121555291
699,0.0003056895961674203
700,0.002009415745788602
701,1.6656419964629822e-05
702,2.3511169111892003e-05
703,0.008156138144678426
704,0.01137752149461067
705,0.000392470121555291
706,0.00021362536973432175
707,0.0001437464516773017
708,0.00109430008226445
709,0.7229940478114832
710,8.349627720549893e-05
711,5.8275995532439194e-05
712,0.007435043221997266
713,6.429777221219782e-05
714,0.0060327279243367095
715,1.0790149534212712e-05
716,0.0038845167228373457
717,0.0001396233345959386
718,0.008230758036777268
719,0.00038125322156712214
720,3.8620377708273076e-07
721,2.3996323848600434e-06
722,0.00038878723726781697
723,0.004202290981386258
724,0.000869672772930981
725,2.0565115530368845e-06
726,0.0023891408822173717
727,0.0038497570781828305
728,0.010805264989325134
729,0.0009617778427337395
730,0.00832655007170901
731,0.0005299390923172602
732,0.0002797692722992568
733,1.0784121431463466e-07
734,1.8486071841608548e-05
735,0.023066502444636428
736,5.6780537749953715e-11
737,3.331028920883129e-05
738,5.467153781773131e-05
739,6.756611739277972e-06
740,0.0010100977988342533
741,0.000262381599162763
742,0.0024394803777362524
743,0.001427822767153192
744,1.3974610550834269e-06
745,0.0010666226815546878
746,0.06780855269908347
747,1.287190471407759e-05
748,0.00017711273321157394
749,0.05283775642682722
750,0.0005479201522935164
751,1.8905586419168788e-06
752,1.6924757455078783e-06
753,5.999988844048639e-05
754,3.218874976962392e-06
755,4.0537808812132525e-05
756,0.0026307948297133107
757,0.007056717999126861
758,5.597746427014972e-05
759,4.4174884757644204e-05
760,0.0004360636255147256
761,0.001055589434135863
762,0.000741403829425234
763,0.0023202688811664357
764,0.0011022669078214733
765,0.02371175164253479
766,1.1640381171884555e-05
767,0.0009980831570890651
768,0.00011316689190269434
769,2.2721716617866984e-05
770,0.04024194411216683
771,0.005207334958554557
772,3.3023541458030774e-07
773,0.00038878723726781697
774,0.00019969184098290034
775,0.00013299823306993502
776,0.004847032061776523
777,0.0340869368968574
778,7.0748485468343115e-06
779,7.3643598329103695e-09
780,0.0002796406909773634
781,0.03747279027214758
782,0.0858841532333764
783,0.0007703095854284235
784,0.0006351227930213196
785,6.98007424727026e-05
786,0.006081351196441727
787,0.00010580487241086805
788,4.26501437741466e-05
789,0.00012387543117973435
790,6.33006627827681e-05
791,0.0001886554744439496
792,0.0003964700750022469
793,0.00026229987938989626
794,0.0011757809037122077
795,0.007521096763524868
796,2.2797286990216717e-06
797,0.00029106920457312984
798,2.7640909914779887e-07
799,2.5473473363230217e-09
800,0.00048390086715326597
801,1.754200753109311e-05
802,0.00036702389484265024
803,5.01581994545719e-05
804,0.011660138635602812
805,0.002258344717261893
806,3.83337264187809e-13
807,3.3919656476930527e-05
808,5.246870443237194e-08
809,0.5559610069743085
810,6.478073540530347e-05
811,3.682301195625878e-08
812,0.0003123845272868514
813,1.0519168657474522e-05
814,0.004245677294204423
815,0.0053272958524139555
816,0.006168138748956527
817,0.006102727285893552
818,0.0008409371561585837
819,0.00011421187247880954
820,0.015239812736632762
821,0.06116754731766922
822,0.0033841594243944257
823,0.05696701055469597
824,0.000285848286276967
825,0.00038878723726781697
826,6.434764122623202e-05
827,0.0011923245861677246
828,0.000392470121555291
829,0.0003468962194862559
830,0.00037823847911126686
831,0.02723458137845856
832,2.6310679480150128e-05
833,0.00015266423803863202
834,2.2148026759302282e-05
835,0.0001522112263543194
836,2.1082908546602527e-06
837,0.0009058540848663651
838,7.160519384912653e-08
839,7.398332631220726e-05
840,6.6784050985588545e-06
841,4.4311487627774715e-06
842,0.00015731018049046252
843,0.015115127911297654
844,0.0035108689314884587
845,0.0004070007788183225
846,7.065210686757348e-06
847,5.136278640633912e-06
848,1.334309455755554e-05
849,0.0002811103022864711
850,1.1581187339567722e-05
851,6.491302533825306e-08
852,0.00013717955103183986
853,0.0005479201522935164
854,2.8528663675869597e-05
855,1.2914920777574933e-05
856,2.829774939016588e-05
857,0.00011074618776520712
858,0.000256029810597406
859,0.00184240436336329
860,1.1336069614772856e-05
861,0.0017369993221382077
862,1.6349746071506412e-05
863,5.086257395592096e-05
864,0.00046546570723326623
865,0.0024159991904380853
866,4.678004125170859e-05
867,0.0012666205715345753
868,0.009046030423573923
869,2.3848239124459976e-07
870,4.533872828939946e-05
871,1.5392490314517097e-05
872,0.00011657923855210215
873,6.408842212899995e-07
874,0.004676082332290106
875,0.00017898208918351949
876,0.0016427484123657647
877,0.0022581832135203516
878,0.0003427578465322707
879,2.219018734738288e-05
880,0.05119688186187521
881,0.0007271783703014417
882,0.0016339586581263328
883,0.1072342194051594
884,0.0016264446099744537
885,9.472030217156651e-05
886,3.912309961045177e-06
887,0.00011315390421129624
888,3.712723120040707e-06
889,0.00030700143378845204
890,2.3848239124459976e-07
891,0.00014233452824395938
892,0.00042602629427232523
893,0.00011074618776520712
894,0.0013400181746810208
895,0.00012387543117973435
896,0.06296133868955177
897,1.0784121431463466e-07
898,0.06807997542490186
899,2.450011504431271e-06
900,0.00015554759840768044
901,0.02536174184632174
902,2.0817376116472772e-05
903,0.0007700220790344356
904,0.003196130608871797
905,0.0786332589255338
906,8.75387829289641e-06
907,0.006373822813507763
908,0.0001922790737951229
909,0.00026713354629429834
910,1.4423888397572974e-05
911,1.973583787277646e-06
912,1.2484999699453176e-05
913,0.00013966402733048055
914,0.004172891862497559
915,0.0003462941200262278
916,3.048766554469417e-05
917,2.0616851744371234e-05
918,0.0001208506459536868
919,4.809310211954747e-09
920,0.011613575730247173
921,0.009099585585205123
922,4.7542807240398126e-06
923,2.4817326265411338e-05
924,1.3138870017814764e-06
925,0.0013643725252053482
926,4.809310211954747e-09
927,0.002372053368322595
928,0.0007645932651408166
929,0.004917073171693161
930,0.22276528148070726
931,0.000392470121555291
932,0.0786332589255338
933,0.00011074618776520712
934,1.3553083154558728e-08
935,9.87592853630125e-06
936,0.002567195622443387
937,4.809310211954747e-09
938,0.0027599870977688683
939,0.020248485025514875
940,4.58760661319379e-05
941,3.2391178002225095e-09
942,1.8860221490836294e-05
943,0.006145040935707977
944,0.005848775825783223
945,0.02432333768696651
946,5.216632732520709e-07
947,7.466550033959478e-06
948,4.48234889872864e-11
949,2.8148608591117218e-05
950,3.929834359645135e-06
951,0.0002208548967142822
952,2.3509604597670475e-07
953,0.00015346933673414674
954,0.013258679165192098
955,1.946097867313178e-05
956,8.761542732305357e-07
957,4.809310211954747e-09
958,0.005483688599326943
959,0.11290109681955693
960,2.5514432570072877e-07
961,2.7640909914779887e-07
962,0.0005307570819544236
963,1.9008471843871905e-08
964,0.006077629162482641
965,1.8179408105086793e-05
966,0.00036381237050770436
967,5.019789662191813e-09
968,0.0064961958372294765
969,4.0316081679772435e-11
970,2.6080553246137817e-05
971,0.00028624857913745394
972,8.508161852574616e-05
973,0.03812581305084627
974,0.0012787531539439135
975,0.006589988919748007
976,0.000526746598457232
977,0.00018367013151126
978,3.1421932289202735e-06
979,0.013802017937805519
980,2.9586368433987035e-10
981,4.5956028288073727e-07
982,0.005207894371314134
983,0.0003859755315798619
984,7.236281179217464e-05
985,0.013475849987460532
986,0.0002813427148747851
987,0.0003615493340611371
988,2.348797382061837e-05
989,0.05373598491510064
990,2.1256481809281117e-06
991,0.0006472792661718829
992,0.001440961678716136
993,6.766002590857047e-07
994,1.852433307198374e-05
995,3.9147170621900184e-05
996,9.885462008908678e-07
997,0.05711261561646912
998,0.0007467746488618875
999,0.0009124738808241334
1000,0.01540336593173139
1001,0.0001228290228847892
1002,0.08026364976328468
1003,2.3217867260808142e-08
1004,8.039127457007063e-05
1005,0.00076059229950014
1006,0.0005951375965983351
1007,1.3380022385313764e-05
1008,0.0596585041692843
1009,0.005723525648369905
1010,7.602348992865933e-05
1011,0.00012787629384531103
1012,8.159063244992418e-06
1013,0.003817756291737675
1014,0.0020720494651407097
1015,1.5549623843436483e-05
1016,0.03822187513330667
1017,0.0019113336082575677
1018,3.6403783365390414e-07
1019,5.422189665648376e-05
1020,6.175289642101806e-05
1021,0.001603603802193308
1022,4.116276205450695e-05
1023,2.3455102276222795e-07
1024,9.574244854675596e-06
1025,0.04180283390803302
1026,0.0005479201522935164
1027,1.5100125142075812e-05
1028,2.3348256573327277e-08
1029,0.0001203940554647156
1030,0.05696701055469597
1031,0.0005421227234037686
1032,0.0016112053415903926
1033,6.301511409815847e-08
1034,0.027854446437401034
1035,8.462851537490258e-08
1036,0.001386747290012317
1037,1.8886182179125333e-05
1038,0.0004453285999157152
1039,3.9545300529470804e-05
1040,0.009704427345813551
1041,0.0005056032748669043
1042,0.00019333852013550304
1043,2.857064173301636e-05
1044,3.504966597483203e-05
1045,0.00013254485649643097
1046,4.925038906458872e-06
1047,4.035940069810288e-09
1048,0.0786332589255338
1049,8.16973106583294e-05
1050,0.004308640938227809
1051,0.0005406515848124013
1052,3.582392222626673e-05
1053,1.9232758562689206e-06
1054,0.005890924322617433
1055,0.0002788102777284205
1056,1.921410539308618e-05
1057,2.2959910687327166e-05
1058,0.0001134068070297456
1059,0.00017452821540282738
1060,0.04518491772620458
1061,0.004645206913811229
1062,0.002065018720695157
1063,0.00037056919392410535
1064,1.7702217037131448e-06
1065,1.0813759856968722e-08
1066,7.228763906232902e-05
1067,0.000127832955579195
1068,0.0007393673124346005
1069,5.049654905412551e-05
1070,7.949149327527496e-08
1071,0.024063415867605416
1072,0.0013899427479882962
1073,2.5203928309358605e-05
1074,2.2455959115706613e-05
1075,0.015255104282816534
1076,0.014102771667268926
1077,0.02800587842543929
1078,6.491302533825306e-08
1079,5.127976207008504e-06
1080,0.0752043445407703
1081,1.393154350130692e-05
1082,0.002670416033299445
1083,3.225102018998692e-08
1084,7.354651978963379e-06
1085,0.000239879877213495
1086,0.0375256689872769
1087,0.003915294586707581
1088,1.2135110740259229e-05
1089,5.2186971042053886e-05
1090,7.3643598329103695e-09
1091,0.00043326561645634827
1092,0.00017255957400858155
1093,0.04366973788974261
1094,0.008727742000524208
1095,0.0012438999958040468
1096,3.635866839790168e-05
1097,0.001976934190127
1098,3.5566340734169526e-06
1099,0.0051024729759164235
1100,5.201651739454314e-05
1101,0.006507803618419875
1102,0.0004200216044098592
1103,3.2061753838636577e-06
1104,0.00024086430006354102
1105,0.00065958045349007
1106,1.9582631456283106e-05
1107,0.015002987120510798
1108,0.0007316540470330434
1109,9.218177373775113e-09
1110,1.0392726590764995e-05
1111,0.0013818386641978799
1112,5.1881806712298064e-05
1113,0.0006956258847470117
1114,1.0359543033830778e-05
1115,7.065210686757348e-06
1116,0.00010312965259227074
1117,0.0001578336265419815
1118,0.0008332981209914876
1119,0.00031826938673088547
1120,7.065210686757348e-06
1121,7.065210686757348e-06
1122,0.00010447119933611204
1123,0.007993576616114767
1124,4.6183449145960206e-05
